Name;Site ;Plot ;Date;Open_water;Bare_rock;Bare_soil;Species ;Genus;Abundance;distance_road;dist_t1;dist_t2;dist_t3;dist_t4;dist_t5;Altitude_point;Altitude_nearest_road;D altitude;Operation_start;Invasive;Com;Str;Rud;CSR;L;F;R;N;S;Classification;X_Coord;Y_Coord
Frøya;1;46;10.07.2024;0;5;0;Agrostis capillaris ;Agrostis;1;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;5,9;52,83;41,27;SR;6;5;4;4;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Antennaria dioica;Antennaria;1;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;1,78;79,14;19,09;S/SR;8;5;4;2;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Bryocaulon divergens;Bryocaulon;1;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;;;;;;;;;;L;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Calluna vulgaris ;Calluna;6;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Carex pilulifera;Carex;4;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL ;13,81;48,54;37,65;SR/CSR;7;5;3;2;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Cetraria islandica;Cetraria;9;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL ;;;;;;;;;;L;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Cladonia sp.;Cladonia;15;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL ;;;;;;;;;;L;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Empetrum nigrum;Empetrum;2;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;0;100;0;S;7;6;2;1;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Frullania tamarisci;Frullania;7;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;;;;;6;5;4;2;1;B;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Huperzia selago;Huperzia;2;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;;;;;7;6;2;2;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Hypnum cupressiforme;Hypnum;3;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;;;;;6;4;4;4;0;B;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Racomitrium lanuginosum;Racomitrium;20;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;;;;;7;4;2;1;0;B;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Trichophorum cespitosum;Trichophorum;1;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;483595,09;7064138,19
Frøya;1;46;10.07.2024;0;5;0;Vaccinium uliginosum ;Vaccinium;13;35,16;68,91;375,02;548,57;662,04;818,91;62;61,21;0,79;2020;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;483595,09;7064138,19
Frøya;1;47;10.07.2024;0;0;0;Andromeda polifolia;Andromeda;5;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Betula nana;Betula;10;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Calluna vulgaris ;Calluna;15;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Carex panicea;Carex;8;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Cladonia sp.;Cladonia;15;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL ;;;;;;;;;;L;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Dicranum sp. ;Dicranum;12;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL ;;;;;;;;;;B;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Eriophorum vaginatum;Eriophorum;8;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Hylocomium splendens;Hylocomium;14;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;;;;;6;5;4;2;0;B;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;12;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;;;;;6;4;4;4;0;B;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Molinia caerulea;Molinia;9;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;20;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;;;;;6;5;2;2;0;B;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;15;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;;;;;6;5;2;2;0;B;483693,22;7064076,25
Frøya;1;47;10.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;7;42,23;53,1;427,86;487,35;553,7;779,9;52,89;58,4;-5,51;2020;NOL;;;;;7;4;2;1;0;B;483693,22;7064076,25
Frøya;1;48;12.07.2024;0;0;5;Andromeda polifolia;Andromeda;14;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Betula nana;Betula;4;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Bryocaulon divergens;Bryocaulon;1;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;;;;;;L;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Calluna vulgaris ;Calluna;15;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Carex panicea;Carex;8;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Cirriphyllum piliferum;Cirriphyllum;2;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL ;;;;;4;6;6;6;0;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Cladonia sp.;Cladonia;17;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL ;;;;;;;;;;L;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Dicranum sp. ;Dicranum;2;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL ;;;;;;;;;;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Drosera longifolia;Drosera;1;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;7,57;0;92,43;R;8;9;2;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Erica tetralix;Erica;11;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;0;100;0;S;8;8;2;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Eriophorum angustifolium;Eriophorum;6;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;30,35;63,4;6,25;S/CS;8;9;4;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Hylocomium splendens;Hylocomium;7;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;6;5;4;2;0;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Hypnum cupressiforme;Hypnum;13;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;6;4;4;4;0;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Narthecium ossifragum;Narthecium;9;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;8;9;2;1;0;V;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Pleurozium schreberi;Pleurozium;4;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;6;5;2;2;0;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Racomitrium lanuginosum;Racomitrium;18;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;;;;;7;4;2;1;0;B;483316,01;7063078,15
Frøya;1;48;12.07.2024;0;0;5;Trichophorum cespitosum;Trichophorum;14;25,99;99,95;294,46;625,94;827,73;879,69;52,92;53,6;-0,68;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;483316,01;7063078,15
Frøya;1;49;11.07.2024;0;0;0;Andromeda polifolia;Andromeda;8;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Avenella flexuosa;Avenella;6;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Betula pubescens;Betula;2;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;7;7;4;4;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Calluna vulgaris ;Calluna;14;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Carex panicea;Carex;5;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Carex pilulifera;Carex;2;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL ;13,81;48,54;37,65;SR/CSR;7;5;3;2;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Dicranum sp. ;Dicranum;9;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL ;;;;;;;;;;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Erica tetralix;Erica;12;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;0;100;0;S;8;8;2;1;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Eriophorum vaginatum;Eriophorum;2;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Hylocomium splendens;Hylocomium;2;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;6;5;4;2;0;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;6;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;6;4;4;4;0;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Odontoschisma sphagni;Odontoschisma;1;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;8;8;1;1;0;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;4;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;6;5;2;2;0;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Potentilla erecta ;Potentilla;1;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Sphagnum sp. ;Sphagnum;15;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;;;;;;;;;;B;483461,96;7063372,2
Frøya;1;49;11.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;9;10,8;44,23;427,79;557,34;600,29;736,94;58,16;59,75;-1,59;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;483461,96;7063372,2
Frøya;1;50;12.07.2024;0;5;0;Andromeda polifolia;Andromeda;8;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Bryocaulon divergens;Bryocaulon;4;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;;;;;;;;;;L;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Cetraria islandica;Cetraria;7;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL ;;;;;;;;;;L;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Cladonia sp.;Cladonia;12;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL ;;;;;;;;;;L;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Empetrum nigrum;Empetrum;6;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;0;100;0;S;7;6;2;1;0;V;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Polytrichum sp. ;Polytrichum;8;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;;;;;;;;;;B;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Racomitrium lanuginosum;Racomitrium;20;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;;;;;7;4;2;1;0;B;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Rock lichen;Rock lichen;5;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;;;;;;;;;;;L;482939,01;7062602,3
Frøya;1;50;12.07.2024;0;5;0;Sphaerophorus sp;Sphaerophorus ;4;14,67;507,77;553,28;611,36;900,19;1019,96;47,39;46,33;1,06;2020;NOL;;;;;;;;;;L;482939,01;7062602,3
Frøya;1;51;08.07.2024;0;0;0;Andromeda polifolia;Andromeda;11;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Betula nana;Betula;7;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Calluna vulgaris ;Calluna;13;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Carex echinata;Carex;2;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL ;5,55;83,14;11,31;S;8;8;3;2;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Carex lasiocarpa;Carex;14;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL ;23,26;72,51;4,23;S/CS;8;10;6;3;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Cladonia sp.;Cladonia;11;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL ;;;;;;;;;;L;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Dicranum sp. ;Dicranum;3;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL ;;;;;;;;;;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Drosera rotundifolia ;Drosera;8;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;3,66;0;96,34;R;8;9;2;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Erica tetralix;Erica;18;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;0;100;0;S;8;8;2;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Eriophorum vaginatum;Eriophorum;16;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Hylocomium splendens;Hylocomium;2;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;6;5;4;2;0;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;1;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;6;4;4;4;0;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Narthecium ossifragum;Narthecium;5;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;8;9;2;1;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Odontoschisma denudatum;Odontoschisma;6;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;7;6;1;1;0;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Pinguicula vulgaris;Pinguicula;2;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;11,41;0;88,59;R;8;8;6;2;0;V;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;7;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;6;5;2;2;0;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Sphagnum sp. ;Sphagnum;20;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;;;;;;;;;;B;482063,87;7062848,88
Frøya;1;51;08.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;3;42,63;381,13;425,01;482,9;705,87;735,13;45,12;44,56;0,55;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;482063,87;7062848,88
Frøya;1;52;08.07.2024;0;0;0;Andromeda polifolia;Andromeda;7;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;2,28;97,72;0;S;9;9;1;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Betula nana;Betula;3;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Calluna vulgaris ;Calluna;11;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Dicranum sp. ;Dicranum;1;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL ;;;;;;;;;;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Empetrum nigrum;Empetrum;6;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;0;100;0;S;7;6;2;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Erica tetralix;Erica;5;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;0;100;0;S;8;8;2;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Eriophorum angustifolium;Eriophorum;2;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;30,35;63,4;6,25;S/CS;8;9;4;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Eriophorum vaginatum;Eriophorum;3;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;16,19;76,13;7,68;S/CS;8;8;2;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Hylocomium splendens;Hylocomium;12;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;6;5;4;2;0;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;17;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;6;4;4;4;0;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Juniperus communis;Juniperus;1;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;0;86,61;13,39;S;8;5;5;3;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Molinia caerulea;Molinia;5;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Narthecium ossifragum;Narthecium;19;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;8;9;2;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;1;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;6;5;2;2;0;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Potentilla erecta ;Potentilla;17;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;3;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;7;4;2;1;0;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Rhytidiadelphus loreus;Rhytidiadelphus;2;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;5;6;2;2;0;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Sphagnum sp. ;Sphagnum;1;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;;;;;;;;;;B;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;4;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;NOL;1,19;98,81;0;S;8;8;2;1;0;V;481961,54;7062855,07
Frøya;1;52;08.07.2024;0;0;0;Tvebladmose;Tvebladmose;1;41,38;405,33;456,79;483,47;632,69;782,1;43,05;45,16;-2,11;2020;;;;;;;;;;;B;481961,54;7062855,07
Frøya;1;53;10.07.2024;0;25;0;Antennaria dioica;Antennaria;4;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;1,78;79,14;19,09;S/SR;8;5;4;2;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Arctous alpina ;Arctous;5;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Betula nana;Betula;4;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Calluna vulgaris ;Calluna;11;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Carex pilulifera;Carex;2;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL ;13,81;48,54;37,65;SR/CSR;7;5;3;2;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Cetraria islandica;Cetraria;2;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL ;;;;;;;;;;L;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Cladonia sp.;Cladonia;14;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL ;;;;;;;;;;L;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Dicranum sp. ;Dicranum;3;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL ;;;;;;;;;;B;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Frullania tamarisci;Frullania;12;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;;;;;6;5;4;2;1;B;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Galium boreale;Galium;2;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;5,38;50,66;43,96;SR;7;5;7;3;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Huperzia selago;Huperzia;3;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;;;;;7;6;2;2;0;V;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Hypnum cupressiforme;Hypnum;14;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;;;;;6;4;4;4;0;B;483991;7064282,89
Frøya;1;53;10.07.2024;0;25;0;Juniperus communis;Juniperus;16;29,68;127,12;400,89;662,18;786,52;798,37;57,89;58,51;-0,62;2020;NOL;0;86,61;13,39;S;8;5;5;3;0;V;483991;7064282,89
